dataset_id,country,longitude,latitude,planting_date,crop,N_fertilizer,P_fertilizer,K_fertilizer,yield,harvest_date,Total_rain,N_rain_days,N_dry_days,rain.max,rain.av,rain.30,rain.60,rain.90,rain_end,N_days_bFRAP,Tmean,therma_sum30,therma_sum60,therma_sum90,therma_sum100,therma_sum,soil_N,soil_sand,soil_silt,soil_clay,soil_phh2o,soil_SOC,Tmean.1,TMIN,TMAX,SRAD,tmax (°C),precipitation (mm)
hdl_11529_10548238,Nigeria,7.46558,11.62602,2015-02-12,maize,0.0,0.0,0.0,1030.08945513689,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.0558333333333333,46.1166666666667,29.0833333333333,24.85,6.4,0.545,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.37933,11.75949,2016-06-18,maize,140.0,21.8340611353712,41.4903327524687,2132.02525756065,2016-10-16,580.7824010849,60,61,29.7885494232178,4.79985455442066,134.535034894943,232.507499694824,127.752387046814,85.9874794483185,2,24.702479338843,746,1471,813,2448,2989,0.0521666666666667,54.65,22.2166666666667,23.1333333333333,6.33333333333333,0.611666666666667,24.702479338843,21.0165289256198,29.595041322314,20.2248786363636,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.37876,11.7667,2016-06-18,maize,0.0,0.0,0.0,724.436974789916,2016-10-16,580.7824010849,60,61,29.7885494232178,4.79985455442066,134.535034894943,232.507499694824,127.752387046814,85.9874794483185,2,24.702479338843,746,1471,813,2448,2989,0.058,55.8833333333333,22.6833333333333,21.4166666666667,6.46666666666667,0.648333333333333,24.702479338843,21.0165289256198,29.595041322314,20.2248786363636,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.37876,11.7667,2016-06-18,maize,0.0,21.8340611353712,41.4903327524687,156.291316526611,2016-10-16,580.7824010849,60,61,29.7885494232178,4.79985455442066,134.535034894943,232.507499694824,127.752387046814,85.9874794483185,2,24.702479338843,746,1471,813,2448,2989,0.058,55.8833333333333,22.6833333333333,21.4166666666667,6.46666666666667,0.648333333333333,24.702479338843,21.0165289256198,29.595041322314,20.2248786363636,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46457,11.63083,2015-02-12,maize,140.0,21.8340611353712,41.4903327524687,5048.35090105406,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.055,46.4833333333333,28.9666666666667,24.5666666666667,6.43333333333333,0.543333333333333,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.45516,11.57696,2015-02-12,maize,0.0,0.0,0.0,3938.20174134636,2015-06-12,94.8617370128632,25,96,8.99840831756592,0.783981297626968,0.0,13.4100430011749,10.5433964729309,70.9082975387573,41,27.4793388429752,744,1579,926,2729,3325,0.0515,44.45,31.1333333333333,24.4333333333333,6.45,0.546666666666667,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.45516,11.57696,2015-02-12,maize,0.0,21.8340611353712,41.4903327524687,4749.07156553473,2015-06-12,94.8617370128632,25,96,8.99840831756592,0.783981297626968,0.0,13.4100430011749,10.5433964729309,70.9082975387573,41,27.4793388429752,744,1579,926,2729,3325,0.0515,44.45,31.1333333333333,24.4333333333333,6.45,0.546666666666667,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.45516,11.57696,2015-02-12,maize,140.0,0.0,41.4903327524687,6155.06603073662,2015-06-12,94.8617370128632,25,96,8.99840831756592,0.783981297626968,0.0,13.4100430011749,10.5433964729309,70.9082975387573,41,27.4793388429752,744,1579,926,2729,3325,0.0515,44.45,31.1333333333333,24.4333333333333,6.45,0.546666666666667,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.37697,11.75527,2016-06-18,maize,0.0,21.8340611353712,41.4903327524687,4531.91628111919,2016-10-16,580.7824010849,60,61,29.7885494232178,4.79985455442066,134.535034894943,232.507499694824,127.752387046814,85.9874794483185,2,24.702479338843,746,1471,813,2448,2989,0.0535,54.5333333333333,21.9833333333333,23.4833333333333,6.36666666666667,0.633333333333333,24.702479338843,21.0165289256198,29.595041322314,20.2248786363636,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.37697,11.75527,2016-06-18,maize,140.0,0.0,41.4903327524687,7786.19324112074,2016-10-16,580.7824010849,60,61,29.7885494232178,4.79985455442066,134.535034894943,232.507499694824,127.752387046814,85.9874794483185,2,24.702479338843,746,1471,813,2448,2989,0.0535,54.5333333333333,21.9833333333333,23.4833333333333,6.36666666666667,0.633333333333333,24.702479338843,21.0165289256198,29.595041322314,20.2248786363636,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.37933,11.75949,2016-06-18,maize,0.0,21.8340611353712,41.4903327524687,217.710550887022,2016-10-16,580.7824010849,60,61,29.7885494232178,4.79985455442066,134.535034894943,232.507499694824,127.752387046814,85.9874794483185,2,24.702479338843,746,1471,813,2448,2989,0.0521666666666667,54.65,22.2166666666667,23.1333333333333,6.33333333333333,0.611666666666667,24.702479338843,21.0165289256198,29.595041322314,20.2248786363636,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.37697,11.75527,2016-06-18,maize,140.0,21.8340611353712,41.4903327524687,5353.77519063181,2016-10-16,580.7824010849,60,61,29.7885494232178,4.79985455442066,134.535034894943,232.507499694824,127.752387046814,85.9874794483185,2,24.702479338843,746,1471,813,2448,2989,0.0535,54.5333333333333,21.9833333333333,23.4833333333333,6.36666666666667,0.633333333333333,24.702479338843,21.0165289256198,29.595041322314,20.2248786363636,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46457,11.63083,2015-02-12,maize,0.0,0.0,0.0,763.636363636364,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.055,46.4833333333333,28.9666666666667,24.5666666666667,6.43333333333333,0.543333333333333,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46457,11.63083,2015-02-12,maize,0.0,21.8340611353712,41.4903327524687,1002.77553943952,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.055,46.4833333333333,28.9666666666667,24.5666666666667,6.43333333333333,0.543333333333333,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46457,11.63083,2015-02-12,maize,140.0,0.0,41.4903327524687,4068.50251605067,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.055,46.4833333333333,28.9666666666667,24.5666666666667,6.43333333333333,0.543333333333333,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46457,11.63083,2015-02-12,maize,140.0,21.8340611353712,0.0,5311.27129482424,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.055,46.4833333333333,28.9666666666667,24.5666666666667,6.43333333333333,0.543333333333333,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.45516,11.57696,2015-02-12,maize,140.0,21.8340611353712,0.0,4874.78927203065,2015-06-12,94.8617370128632,25,96,8.99840831756592,0.783981297626968,0.0,13.4100430011749,10.5433964729309,70.9082975387573,41,27.4793388429752,744,1579,926,2729,3325,0.0515,44.45,31.1333333333333,24.4333333333333,6.45,0.546666666666667,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.40556,11.57925,2015-02-12,maize,0.0,0.0,0.0,8016.20643173503,2015-06-12,95.3966471552849,29,92,8.67593097686768,0.78840204260566,0.0,14.136517226696,12.5645174980164,68.6956124305725,33,27.3388429752066,748,1582,914,2721,3308,0.057,40.8333333333333,32.5166666666667,26.6333333333333,6.35,0.548333333333333,27.3388429752066,20.5702479338843,34.900826446281,24.762287677686,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.40556,11.57925,2015-02-12,maize,0.0,21.8340611353712,41.4903327524687,5322.49374710514,2015-06-12,95.3966471552849,29,92,8.67593097686768,0.78840204260566,0.0,14.136517226696,12.5645174980164,68.6956124305725,33,27.3388429752066,748,1582,914,2721,3308,0.057,40.8333333333333,32.5166666666667,26.6333333333333,6.35,0.548333333333333,27.3388429752066,20.5702479338843,34.900826446281,24.762287677686,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.36272,11.52981,2015-02-12,maize,140.0,21.8340611353712,41.4903327524687,8195.11343804538,2015-06-12,103.223710894585,26,95,9.26697540283203,0.853088519789956,0.0,11.9746198654175,17.0787391662598,74.1703518629074,42,27.3305785123967,754,1589,908,2724,3307,0.0525,40.1666666666667,32.9,26.95,6.38333333333333,0.603333333333333,27.3305785123967,20.7190082644628,34.6942148760331,24.6438653884298,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.36767,11.53308,2015-02-12,maize,0.0,0.0,0.0,582.731338149295,2015-06-12,103.223710894585,26,95,9.26697540283203,0.853088519789956,0.0,11.9746198654175,17.0787391662598,74.1703518629074,42,27.3305785123967,754,1589,908,2724,3307,0.0545,38.75,35.1833333333333,26.0666666666667,6.35,0.633333333333333,27.3305785123967,20.7190082644628,34.6942148760331,24.6438653884298,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46558,11.62602,2015-02-12,maize,0.0,21.8340611353712,41.4903327524687,939.289805269187,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.0558333333333333,46.1166666666667,29.0833333333333,24.85,6.4,0.545,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46558,11.62602,2015-02-12,maize,140.0,0.0,41.4903327524687,9004.27548020664,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.0558333333333333,46.1166666666667,29.0833333333333,24.85,6.4,0.545,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46558,11.62602,2015-02-12,maize,140.0,21.8340611353712,0.0,6836.99650402797,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.0558333333333333,46.1166666666667,29.0833333333333,24.85,6.4,0.545,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.46558,11.62602,2015-02-12,maize,140.0,21.8340611353712,41.4903327524687,5143.36812555825,2015-06-12,95.9928679466248,24,97,8.99428272247314,0.793329487162188,0.0,13.9436087608337,13.5312757492065,68.5179834365845,41,27.4793388429752,744,1579,926,2729,3325,0.0558333333333333,46.1166666666667,29.0833333333333,24.85,6.4,0.545,27.4793388429752,20.702479338843,35.0082644628099,24.8605900578512,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.36272,11.52981,2015-02-12,maize,0.0,0.0,0.0,3978.33333333333,2015-06-12,103.223710894585,26,95,9.26697540283203,0.853088519789956,0.0,11.9746198654175,17.0787391662598,74.1703518629074,42,27.3305785123967,754,1589,908,2724,3307,0.0525,40.1666666666667,32.9,26.95,6.38333333333333,0.603333333333333,27.3305785123967,20.7190082644628,34.6942148760331,24.6438653884298,33.377359008789085,0.0
hdl_11529_10548238,Nigeria,7.36272,11.52981,2015-02-12,maize,0.0,21.8340611353712,41.4903327524687,4814.67142929523,2015-06-12,103.223710894585,26,95,9.26697540283203,0.853088519789956,0.0,11.9746198654175,17.0787391662598,74.1703518629074,42,27.3305785123967,754,1589,908,2724,3307,0.0525,40.1666666666667,32.9,26.95,6.38333333333333,0.603333333333333,27.3305785123967,20.7190082644628,34.6942148760331,24.6438653884298,33.377359008789085,0.0
